Table S5 | Statistical hypothesis testing calculation results    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data type,Species number,Dataset name,method,I_val,E_val,rep,n_samples,pp_Porifera,pp_Ctenophora,pp_Cnidaria,pp_Xenacoelomorpha,pp_Hemichordata,pp_Echinodermata,pp_Lophotrochozoa,pp_Ecdysozoa,pp_metazoans,pp_metazoans_ingroup,pp_Ctenophora_Sister,pp_Porifera_Sister,pp_Deuterostome,pp_Nephrozoa,pp_Xenambulacraria,bf_Porifera,bf_Xenacoelomorpha,bf_Deutorostome,bf_Porifera>5,bf_Porifera<-5,bf_Xenacoelomorpha>5,bf_Xenacoelomorpha<-5,bf_Deutorostome>5,bf_Deutorostome<-5,
Gene content,38,HolAco-dis,HomogroupsdisAb,1.5,1.00E-03,3,40001,1,1,1,1,1,1,0.007866404,1,1,0.001033299,0,1,1,1,0,11.96612198,18.28006787,10.59663473,1,0,1,0,1,0,
Gene content,38,HolAco-dis,HomogroupsdisAb,1.5,1.00E-03,4,40001,1,1,1,1,1,1,0.002066598,1,1,0.0006999767,0,1,1,1,0,11.96612198,18.28006787,10.59663473,1,0,1,0,1,0,
Gene content,38,HolAco-dis,HomogroupsdisP,1.5,1.00E-03,1,50001,1,1,1,1,1,1,0.01050639,1,1,0.03101251,0,1,1,1,0,12.18926553,18.50321142,10.81977828,1,0,1,0,1,0,
Gene content,38,HolAco-dis,HomogroupsdisP,1.5,1.00E-03,2,50001,1,1,1,1,1,1,0.01554625,1,1,0.0274926,0,1,1,1,0,12.18926553,18.50321142,10.81977828,1,0,1,0,1,0,
Gene content,38,HolAco-dis,HomogroupsdisP,1.5,1.00E-03,3,50001,1,1,1,1,1,1,0.01594624,1,1,0.02493267,0,1,1,1,0,12.18926553,18.50321142,10.81977828,1,0,1,0,1,0,
Gene content,38,HolAco-dis,HomogroupsdisP,1.5,1.00E-03,4,50001,1,1,1,1,1,1,0.01213301,1,1,0.02626597,0,1,1,1,0,12.18926553,18.50321142,10.81977828,1,0,1,0,1,0,
Gene content,38,HolAco-dis,OrthogroupsdisAb,1.5,1.00E-03,1,40001,1,1,1,1,1,1,0.9995667,1,1,0.9985334,0,1,1,1,0,11.96612198,18.28006787,10.59663473,1,0,1,0,1,0,
Gene content,38,HolAco-dis,OrthogroupsdisAb,1.5,1.00E-03,2,40001,1,1,1,1,1,1,0.9929336,1,1,0.9975001,0,1,1,1,0,11.96612198,18.28006787,10.59663473,1,0,1,0,1,0,
Gene content,38,HolAco-dis,OrthogroupsdisAb,1.5,1.00E-03,3,40001,1,1,1,1,1,1,0.9929336,1,1,0.9975001,0,1,1,1,0,11.96612198,18.28006787,10.59663473,1,0,1,0,1,0,
Gene content,38,HolAco-dis,OrthogroupsdisAb,1.5,1.00E-03,4,40001,1,1,1,1,1,1,0.9738675,1,1,0.9996,0,1,1,1,0,11.96612198,18.28006787,10.59663473,1,0,1,0,1,0,
Gene content,38,HolAco-dis,OrthogroupsdisP,1.5,1.00E-03,1,40001,1,1,1,1,1,1,0.9988334,1,1,0.9932336,0,1,1,1,0,11.96612198,18.28006787,10.59663473,1,0,1,0,1,0,
Gene content,38,HolAco-dis,OrthogroupsdisP,1.5,1.00E-03,2,40001,1,1,1,1,1,1,0.9925669,1,1,0.9936335,0,1,1,1,0,11.96612198,18.28006787,10.59663473,1,0,1,0,1,0,
Gene content,38,HolAco-dis,OrthogroupsdisP,1.5,1.00E-03,3,40001,1,1,1,1,1,1,0.9925669,1,1,0.9936335,0,1,1,1,0,11.96612198,18.28006787,10.59663473,1,0,1,0,1,0,
Gene content,38,HolAco-dis,OrthogroupsdisP,1.5,1.00E-03,4,40001,1,1,1,1,1,1,0.9992334,1,1,0.9915003,0,1,1,1,0,11.96612198,18.28006787,10.59663473,1,0,1,0,1,0,
Gene content,35,HolAco-ne,HomogroupsneAb,1.5,1.00E-03,1,40001,1,1,1,1,1,1,1,1,1,0.00119996,0,1,1,1,0,7.892009193,16.81491951,10.59663473,1,0,1,0,1,0,
Gene content,35,HolAco-ne,HomogroupsneAb,1.5,1.00E-03,2,40001,1,1,1,1,1,1,1,1,1,0.00239992,0,1,1,1,0,7.892009193,16.81491951,10.59663473,1,0,1,0,1,0,
Gene content,35,HolAco-ne,HomogroupsneAb,1.5,1.00E-03,3,40001,1,1,1,1,1,1,1,1,1,0.001866604,0,1,1,1,0,7.892009193,16.81491951,10.59663473,1,0,1,0,1,0,
Gene content,35,HolAco-ne,HomogroupsneAb,1.5,1.00E-03,4,40001,1,1,1,1,1,1,1,1,1,0.001866604,0,1,1,1,0,7.892009193,16.81491951,10.59663473,1,0,1,0,1,0,
Gene content,35,HolAco-ne,HomogroupsneP,1.5,1.00E-03,1,100001,1,1,1,1,1,1,1,1,1,0.001826642,0,1,1,1,0,8.808299925,17.73121024,11.51292546,1,0,1,0,1,0,
Gene content,35,HolAco-ne,HomogroupsneP,1.5,1.00E-03,2,100001,1,1,1,1,1,1,1,1,1,0.001119985,0,1,1,1,0,8.808299925,17.73121024,11.51292546,1,0,1,0,1,0,
Gene content,35,HolAco-ne,HomogroupsneP,1.5,1.00E-03,3,100001,1,1,1,1,1,1,1,1,1,0.001039986,0,1,1,1,0,8.808299925,17.73121024,11.51292546,1,0,1,0,1,0,
Gene content,35,HolAco-ne,HomogroupsneP,1.5,1.00E-03,4,100001,1,1,1,1,1,1,1,1,1,0.001626645,0,1,1,1,0,8.808299925,17.73121024,11.51292546,1,0,1,0,1,0,
Gene content,35,HolAco-ne,OrthogroupsneAb,1.5,1.00E-03,1,60001,1,1,1,1,1,1,1,1,1,0.9936224,0,1,1,1,0,8.297474301,17.22038461,11.00209984,1,0,1,0,1,0,
Gene content,35,HolAco-ne,OrthogroupsneAb,1.5,1.00E-03,2,60001,1,1,1,1,1,1,1,1,1,0.9941557,0,1,1,1,0,8.297474301,17.22038461,11.00209984,1,0,1,0,1,0,
Gene content,35,HolAco-ne,OrthogroupsneAb,1.5,1.00E-03,3,60001,1,1,1,1,1,1,1,1,1,0.9922891,0,1,1,1,0,8.297474301,17.22038461,11.00209984,1,0,1,0,1,0,
Gene content,35,HolAco-ne,OrthogroupsneAb,1.5,1.00E-03,4,60001,1,1,1,1,1,1,1,1,1,0.993489,0,1,1,1,0,8.297474301,17.22038461,11.00209984,1,0,1,0,1,0,
Gene content,35,HolAco-ne,OrthogroupsneP,1.5,1.00E-03,1,40001,1,1,1,1,1,1,1,1,1,0.9973001,0,1,1,1,0,7.892009193,16.81491951,10.59663473,1,0,1,0,1,0,
Gene content,35,HolAco-ne,OrthogroupsneP,1.5,1.00E-03,2,40001,1,1,1,1,1,1,1,1,1,0.9980001,0,1,1,1,0,7.892009193,16.81491951,10.59663473,1,0,1,0,1,0,
Gene content,35,HolAco-ne,OrthogroupsneP,1.5,1.00E-03,3,40001,1,1,1,1,1,1,1,1,1,0.9980001,0,1,1,1,0,7.892009193,16.81491951,10.59663473,1,0,1,0,1,0,
Gene content,35,HolAco-ne,OrthogroupsneP,1.5,1.00E-03,4,40001,1,1,1,1,1,1,1,1,1,0.9977334,0,1,1,1,0,7.892009193,16.81491951,10.59663473,1,0,1,0,1,0,
Gene content,41,Hol-dis,HomogroupsdisAb,1.5,1.00E-03,1,40001,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,-3.106080331,5.231094455,-10.59663473,0,0,1,0,0,1,
Gene content,41,Hol-dis,HomogroupsdisAb,1.5,1.00E-03,2,40001,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,-3.106080331,5.231094455,-10.59663473,0,0,1,0,0,1,
Gene content,41,Hol-dis,HomogroupsdisAb,1.5,1.00E-03,3,40001,1,1,1,1,1,1,0.0007333089,1,0,0,0,0,0,0,0,-3.106080331,5.231094455,-10.59663473,0,0,1,0,0,1,
Gene content,41,Hol-dis,HomogroupsdisAb,1.5,1.00E-03,4,40001,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,-3.106080331,5.231094455,-10.59663473,0,0,1,0,0,1,
Gene content,41,Hol-dis,HomogroupsdisP,1.5,1.00E-03,1,50001,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,-3.106080331,5.231094455,-10.81977828,0,0,1,0,0,1,
Gene content,41,Hol-dis,HomogroupsdisP,1.5,1.00E-03,2,50001,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,-3.106080331,5.231094455,-10.81977828,0,0,1,0,0,1,
Gene content,41,Hol-dis,HomogroupsdisP,1.5,1.00E-03,3,50001,1,1,1,1,1,1,0.0001866617,1,0,0,0,0,0,0,0,-3.106080331,5.231094455,-10.81977828,0,0,1,0,0,1,
Gene content,41,Hol-dis,HomogroupsdisP,1.5,1.00E-03,4,50001,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,-3.106080331,5.231094455,-10.81977828,0,0,1,0,0,1,
Gene content,41,Hol-dis,OrthogroupsdisAb,1.5,1.00E-03,1,100001,1,1,1,1,1,1,0.9777603,1,0,0,0,0,0,0,0,-3.106080331,5.231094455,-11.51292546,0,0,1,0,0,1,
Gene content,41,Hol-dis,OrthogroupsdisAb,1.5,1.00E-03,2,100001,1,1,1,1,1,1,0.9868268,1,0,0,0,0,0,0,0,-3.106080331,5.231094455,-11.51292546,0,0,1,0,0,1,
Gene content,41,Hol-dis,OrthogroupsdisAb,1.5,1.00E-03,3,100001,1,1,1,1,1,1,0.99968,1,0,0,0,0,0,0,0,-3.106080331,5.231094455,-11.51292546,0,0,1,0,0,1,
Gene content,41,Hol-dis,OrthogroupsdisAb,1.5,1.00E-03,4,100001,1,1,1,1,1,1,0.9723737,1,0,0,0,0,0,0,0,-3.106080331,5.231094455,-11.51292546,0,0,1,0,0,1,
Gene content,41,Hol-dis,OrthogroupsdisP,1.5,1.00E-03,1,80001,1,1,1,1,1,0,0.9058016,1,1,0.9993833,0,1,0,0,1,8.183701583,-6.058687459,-11.28978191,1,0,0,1,0,1,
Gene content,41,Hol-dis,OrthogroupsdisP,1.5,1.00E-03,2,80001,1,1,1,1,1,0,0.9249846,1,1,0.9996667,0,1,0,0,1,8.183701583,-6.058687459,-11.28978191,1,0,0,1,0,1,
Gene content,41,Hol-dis,OrthogroupsdisP,1.5,1.00E-03,3,80001,1,1,1,1,1,0,0.9249846,1,1,0.9996667,0,1,0,0,1,8.183701583,-6.058687459,-11.28978191,1,0,0,1,0,1,
Gene content,41,Hol-dis,OrthogroupsdisP,1.5,1.00E-03,4,80001,1,1,1,1,1,0,0.9440176,1,1,0.9997333,0,1,0,0,1,8.183701583,-6.058687459,-11.28978191,1,0,0,1,0,1,
Gene content,38,Hol-ne,HomogroupsneAb,1.5,1.00E-03,1,40001,1,1,1,1,1,1,1,1,1,0.07876404,0,1,1,1,0,7.681222984,14.52963491,10.59663473,1,0,1,0,1,0,
Gene content,38,Hol-ne,HomogroupsneAb,1.5,1.00E-03,2,40001,1,1,1,1,1,1,1,1,1,0.07099763,0,1,1,1,0,7.681222984,14.52963491,10.59663473,1,0,1,0,1,0,
Gene content,38,Hol-ne,HomogroupsneAb,1.5,1.00E-03,3,40001,1,1,1,1,1,1,1,1,1,0.07099763,0,1,1,1,0,7.681222984,14.52963491,10.59663473,1,0,1,0,1,0,
Gene content,38,Hol-ne,HomogroupsneAb,1.5,1.00E-03,4,40001,1,1,1,1,1,1,1,1,1,0.07793074,0,1,1,1,0,7.681222984,14.52963491,10.59663473,1,0,1,0,1,0,
Gene content,38,Hol-ne,HomogroupsneP,1.5,1.00E-03,1,50001,1,1,1,1,1,1,1,1,1,0.06322498,0,1,1,1,0,7.904366535,14.75277846,10.81977828,1,0,1,0,1,0,
Gene content,38,Hol-ne,HomogroupsneP,1.5,1.00E-03,2,50001,1,1,1,1,1,1,1,1,1,0.06349164,0,1,1,1,0,7.904366535,14.75277846,10.81977828,1,0,1,0,1,0,
Gene content,38,Hol-ne,HomogroupsneP,1.5,1.00E-03,3,50001,1,1,1,1,1,1,1,1,1,0.05877177,0,1,1,1,0,7.904366535,14.75277846,10.81977828,1,0,1,0,1,0,
Gene content,38,Hol-ne,HomogroupsneP,1.5,1.00E-03,4,50001,1,1,1,1,1,1,1,1,1,0.05893176,0,1,1,1,0,7.904366535,14.75277846,10.81977828,1,0,1,0,1,0,
Gene content,38,Hol-ne,OrthogroupsneAb,1.5,1.00E-03,1,100001,1,1,1,1,1,0,1,1,1,0.9998,0,1,0,0,1,8.597513715,-7.579925287,-11.51292546,1,0,0,1,0,1,
Gene content,38,Hol-ne,OrthogroupsneAb,1.5,1.00E-03,2,100001,1,1,1,1,1,0,1,1,1,0.99968,0,1,0,0,1,8.597513715,-7.579925287,-11.51292546,1,0,0,1,0,1,
Gene content,38,Hol-ne,OrthogroupsneAb,1.5,1.00E-03,3,100001,1,1,1,1,1,0,1,1,1,0.99968,0,1,0,0,1,8.597513715,-7.579925287,-11.51292546,1,0,0,1,0,1,
Gene content,38,Hol-ne,OrthogroupsneAb,1.5,1.00E-03,4,100001,1,1,1,1,1,0,1,1,1,0.99984,0,1,0,0,1,8.597513715,-7.579925287,-11.51292546,1,0,0,1,0,1,
Gene content,38,Hol-ne,OrthogroupsneP,1.5,1.00E-03,1,80001,1,1,1,1,1,0,1,1,1,0.99975,0,1,0,0,1,8.374370164,-7.356781736,-11.28978191,1,0,0,1,0,1,
Gene content,38,Hol-ne,OrthogroupsneP,1.5,1.00E-03,2,80001,1,1,1,1,1,0,1,1,1,0.9997667,0,1,0,0,1,8.374370164,-7.356781736,-11.28978191,1,0,0,1,0,1,
Gene content,38,Hol-ne,OrthogroupsneP,1.5,1.00E-03,3,80001,1,1,1,1,1,0,1,1,1,0.9995333,0,1,0,0,1,8.374370164,-7.356781736,-11.28978191,1,0,0,1,0,1,
Gene content,38,Hol-ne,OrthogroupsneP,1.5,1.00E-03,4,80001,1,1,1,1,1,0,1,1,1,0.9997833,0,1,0,0,1,8.374370164,-7.356781736,-11.28978191,1,0,0,1,0,1,
Gene content,35,HolXen-dis,HomogroupsdisAb,1.5,1.00E-03,1,40001,1,1,1,1,1,1,0.3074231,1,1,0.04276524,0,1,1,1,0,8.550641125,21.7827722,10.59663473,1,0,1,0,1,0,
Gene content,35,HolXen-dis,HomogroupsdisAb,1.5,1.00E-03,2,40001,1,1,1,1,1,1,0.3944535,1,1,0.04236525,0,1,1,1,0,8.550641125,21.7827722,10.59663473,1,0,1,0,1,0,
Gene content,35,HolXen-dis,HomogroupsdisAb,1.5,1.00E-03,3,40001,1,1,1,1,1,1,0.329489,1,1,0.04326522,0,1,1,1,0,8.550641125,21.7827722,10.59663473,1,0,1,0,1,0,
Gene content,35,HolXen-dis,HomogroupsdisAb,1.5,1.00E-03,4,40001,1,1,1,1,1,1,0.2898237,1,1,0.04419853,0,1,1,1,0,8.550641125,21.7827722,10.59663473,1,0,1,0,1,0,
Gene content,35,HolXen-dis,HomogroupsdisP,1.5,1.00E-03,1,70001,1,1,1,1,1,1,0.01558066,1,1,0.07011295,0,1,1,1,0,9.110256913,22.34238798,11.15625052,1,0,1,0,1,0,
Gene content,35,HolXen-dis,HomogroupsdisP,1.5,1.00E-03,2,70001,1,1,1,1,1,1,0.01034266,1,1,0.07350336,0,1,1,1,0,9.110256913,22.34238798,11.15625052,1,0,1,0,1,0,
Gene content,35,HolXen-dis,HomogroupsdisP,1.5,1.00E-03,3,70001,1,1,1,1,1,1,0.02664711,1,1,0.07266528,0,1,1,1,0,9.110256913,22.34238798,11.15625052,1,0,1,0,1,0,
Gene content,35,HolXen-dis,HomogroupsdisP,1.5,1.00E-03,4,70001,1,1,1,1,1,1,0.02664711,1,1,0.07266528,0,1,1,1,0,9.110256913,22.34238798,11.15625052,1,0,1,0,1,0,
Gene content,35,HolXen-dis,OrthogroupsdisAb,1.5,1.00E-03,1,40001,1,1,1,1,1,1,0.9638012,1,1,0.9549348,0,1,1,1,0,8.550641125,21.7827722,10.59663473,1,0,1,0,1,0,
Gene content,35,HolXen-dis,OrthogroupsdisAb,1.5,1.00E-03,2,40001,1,1,1,1,1,1,0.9018366,1,1,0.9474351,0,1,1,1,0,8.550641125,21.7827722,10.59663473,1,0,1,0,1,0,
Gene content,35,HolXen-dis,OrthogroupsdisAb,1.5,1.00E-03,3,40001,1,1,1,1,1,1,0.9018366,1,1,0.9474351,0,1,1,1,0,8.550641125,21.7827722,10.59663473,1,0,1,0,1,0,
Gene content,35,HolXen-dis,OrthogroupsdisAb,1.5,1.00E-03,4,40001,1,1,1,1,1,1,0.9018366,1,1,0.9474351,0,1,1,1,0,8.550641125,21.7827722,10.59663473,1,0,1,0,1,0,
Gene content,35,HolXen-dis,OrthogroupsdisP,1.5,1.00E-03,1,40001,1,1,1,1,1,1,0.9904337,1,1,0.9987334,0,1,1,1,0,8.550641125,21.7827722,10.59663473,1,0,1,0,1,0,
Gene content,35,HolXen-dis,OrthogroupsdisP,1.5,1.00E-03,2,40001,1,1,1,1,1,1,0.9971668,1,1,0.9974668,0,1,1,1,0,8.550641125,21.7827722,10.59663473,1,0,1,0,1,0,
Gene content,35,HolXen-dis,OrthogroupsdisP,1.5,1.00E-03,3,40001,1,1,1,1,1,1,0.9943335,1,1,0.9976667,0,1,1,1,0,8.550641125,21.7827722,10.59663473,1,0,1,0,1,0,
Gene content,35,HolXen-dis,OrthogroupsdisP,1.5,1.00E-03,4,40001,1,1,1,1,1,1,0.9856338,1,1,0.9963335,0,1,1,1,0,8.550641125,21.7827722,10.59663473,1,0,1,0,1,0,
Gene content,32,HolXen-ne,HomogroupsneAb,1.5,1.00E-03,1,40001,1,1,1,1,1,1,1,1,1,0.1278957,0,1,1,1,0,8.806424451,19.7519702,10.59663473,1,0,1,0,1,0,
Gene content,32,HolXen-ne,HomogroupsneAb,1.5,1.00E-03,2,40001,1,1,1,1,1,1,1,1,1,0.1277624,0,1,1,1,0,8.806424451,19.7519702,10.59663473,1,0,1,0,1,0,
Gene content,32,HolXen-ne,HomogroupsneAb,1.5,1.00E-03,3,40001,1,1,1,1,1,1,1,1,1,0.1259625,0,1,1,1,0,8.806424451,19.7519702,10.59663473,1,0,1,0,1,0,
Gene content,32,HolXen-ne,HomogroupsneAb,1.5,1.00E-03,4,40001,1,1,1,1,1,1,1,1,1,0.1249958,0,1,1,1,0,8.806424451,19.7519702,10.59663473,1,0,1,0,1,0,
Gene content,32,HolXen-ne,HomogroupsneP,1.5,1.00E-03,1,50001,1,1,1,1,1,1,1,1,1,0.136343,0,1,1,1,0,9.029568002,19.97511375,10.81977828,1,0,1,0,1,0,
Gene content,32,HolXen-ne,HomogroupsneP,1.5,1.00E-03,2,50001,1,1,1,1,1,1,1,1,1,0.136263,0,1,1,1,0,9.029568002,19.97511375,10.81977828,1,0,1,0,1,0,
Gene content,32,HolXen-ne,HomogroupsneP,1.5,1.00E-03,3,50001,1,1,1,1,1,1,1,1,1,0.1431962,0,1,1,1,0,9.029568002,19.97511375,10.81977828,1,0,1,0,1,0,
Gene content,32,HolXen-ne,HomogroupsneP,1.5,1.00E-03,4,50001,1,1,1,1,1,1,1,1,1,0.1361297,0,1,1,1,0,9.029568002,19.97511375,10.81977828,1,0,1,0,1,0,
Gene content,32,HolXen-ne,OrthogroupsneAb,1.5,1.00E-03,1,40001,1,1,1,1,1,1,1,1,1,0.989967,0,1,1,1,0,8.806424451,19.7519702,10.59663473,1,0,1,0,1,0,
Gene content,32,HolXen-ne,OrthogroupsneAb,1.5,1.00E-03,2,40001,1,1,1,1,1,1,1,1,1,0.9916336,0,1,1,1,0,8.806424451,19.7519702,10.59663473,1,0,1,0,1,0,
Gene content,32,HolXen-ne,OrthogroupsneAb,1.5,1.00E-03,3,40001,1,1,1,1,1,1,1,1,1,0.991367,0,1,1,1,0,8.806424451,19.7519702,10.59663473,1,0,1,0,1,0,
Gene content,32,HolXen-ne,OrthogroupsneAb,1.5,1.00E-03,4,40001,1,1,1,1,1,1,1,1,1,0.9934002,0,1,1,1,0,8.806424451,19.7519702,10.59663473,1,0,1,0,1,0,
Gene content,32,HolXen-ne,OrthogroupsneP,1.5,1.00E-03,1,40001,1,1,1,1,1,1,1,1,1,0.9998333,0,1,1,1,0,8.806424451,19.7519702,10.59663473,1,0,1,0,1,0,
Gene content,32,HolXen-ne,OrthogroupsneP,1.5,1.00E-03,2,40001,1,1,1,1,1,1,1,1,1,0.9999,0,1,1,1,0,8.806424451,19.7519702,10.59663473,1,0,1,0,1,0,
Gene content,32,HolXen-ne,OrthogroupsneP,1.5,1.00E-03,3,40001,1,1,1,1,1,1,1,1,1,0.9996,0,1,1,1,0,8.806424451,19.7519702,10.59663473,1,0,1,0,1,0,
Gene content,32,HolXen-ne,OrthogroupsneP,1.5,1.00E-03,4,40001,1,1,1,1,1,1,1,1,1,0.9999333,0,1,1,1,0,8.806424451,19.7519702,10.59663473,1,0,1,0,1,0,
Gene content,44,OpiAco-dis,HomogroupsdisAb,1.5,1.00E-03,1,100001,1,1,1,1,1,1,0,1,1,0.1623845,0,1,1,1,0,10.73122489,21.63926924,11.51292546,1,0,1,0,1,0,
Gene content,44,OpiAco-dis,HomogroupsdisAb,1.5,1.00E-03,2,100001,1,1,1,1,1,1,0.0003866615,1,1,0.1633178,0,1,1,1,0,10.73122489,21.63926924,11.51292546,1,0,1,0,1,0,
Gene content,44,OpiAco-dis,HomogroupsdisAb,1.5,1.00E-03,3,100001,1,1,1,1,1,1,0.0003866615,1,1,0.1633178,0,1,1,1,0,10.73122489,21.63926924,11.51292546,1,0,1,0,1,0,
Gene content,44,OpiAco-dis,HomogroupsdisAb,1.5,1.00E-03,4,100001,1,1,1,1,1,1,0.0003999947,1,1,0.1576779,0,1,1,1,0,10.73122489,21.63926924,11.51292546,1,0,1,0,1,0,
Gene content,44,OpiAco-dis,HomogroupsdisP,1.5,1.00E-03,1,45735,1,1,1,1,1,1,0.002886129,1,1,0.1187394,0,1,1,1,0,9.948896705,20.85694106,10.73059728,1,0,1,0,1,0,
Gene content,44,OpiAco-dis,HomogroupsdisP,1.5,1.00E-03,2,46867,1,1,1,1,1,1,8.53E-05,1,1,0.1182328,0,1,1,1,0,9.973347167,20.88139152,10.75504774,1,0,1,0,1,0,
Gene content,44,OpiAco-dis,HomogroupsdisP,1.5,1.00E-03,3,47072,1,1,1,1,1,1,0.0002266032,1,1,0.1206945,0,1,1,1,0,9.977711801,20.88575616,10.75941238,1,0,1,0,1,0,
Gene content,44,OpiAco-dis,HomogroupsdisP,1.5,1.00E-03,4,45660,1,1,1,1,1,1,0.001547671,1,1,0.1193459,0,1,1,1,0,9.947255441,20.8552998,10.72895602,1,0,1,0,1,0,
Gene content,44,OpiAco-dis,OrthogroupsdisAb,1.5,1.00E-03,1,240004,1,1,1,1,1,1,0.8339972,1,1,0.9214291,0,1,1,1,0,11.60670612,22.51475048,12.3884067,1,0,1,0,1,0,
Gene content,44,OpiAco-dis,OrthogroupsdisAb,1.5,1.00E-03,2,60001,1,1,1,1,1,1,0.7555832,1,1,0.9156463,0,1,1,1,0,10.22039926,21.12844362,11.00209984,1,0,1,0,1,0,
Gene content,44,OpiAco-dis,OrthogroupsdisAb,1.5,1.00E-03,3,60001,1,1,1,1,1,1,0.7555832,1,1,0.9156463,0,1,1,1,0,10.22039926,21.12844362,11.00209984,1,0,1,0,1,0,
Gene content,44,OpiAco-dis,OrthogroupsdisAb,1.5,1.00E-03,4,60001,1,1,1,1,1,1,0.9003355,1,1,0.9282683,0,1,1,1,0,10.22039926,21.12844362,11.00209984,1,0,1,0,1,0,
Gene content,44,OpiAco-dis,OrthogroupsdisP,1.5,1.00E-03,1,40001,1,1,1,1,1,1,0.9999667,1,1,0.9975667,0,1,1,1,0,9.814934155,20.72297851,10.59663473,1,0,1,0,1,0,
Gene content,44,OpiAco-dis,OrthogroupsdisP,1.5,1.00E-03,2,40001,1,1,1,1,1,1,1,1,1,0.9977001,0,1,1,1,0,9.814934155,20.72297851,10.59663473,1,0,1,0,1,0,
Gene content,44,OpiAco-dis,OrthogroupsdisP,1.5,1.00E-03,3,40001,1,1,1,1,1,1,1,1,1,0.9967001,0,1,1,1,0,9.814934155,20.72297851,10.59663473,1,0,1,0,1,0,
Gene content,44,OpiAco-dis,OrthogroupsdisP,1.5,1.00E-03,4,40001,1,1,1,1,1,1,1,1,1,0.9967001,0,1,1,1,0,9.814934155,20.72297851,10.59663473,1,0,1,0,1,0,
Gene content,41,OpiAco-ne,HomogroupsneAb,1.5,1.00E-03,1,43501,1,1,1,1,1,1,1,1,1,0.2060933,0,1,1,1,0,10.00606117,19.65401138,10.68051622,1,0,1,0,1,0,
Gene content,41,OpiAco-ne,HomogroupsneAb,1.5,1.00E-03,2,49885,1,1,1,1,1,1,1,1,1,0.2138237,0,1,1,1,0,10.14300054,19.79095076,10.81745559,1,0,1,0,1,0,
Gene content,41,OpiAco-ne,HomogroupsneAb,1.5,1.00E-03,3,38794,1,1,1,1,1,1,1,1,1,0.2167308,0,1,1,1,0,9.891540049,19.53949026,10.5659951,1,0,1,0,1,0,
Gene content,41,OpiAco-ne,HomogroupsneAb,1.5,1.00E-03,4,38736,1,1,1,1,1,1,1,1,1,0.216646,0,1,1,1,0,9.890043816,19.53799403,10.56449886,1,0,1,0,1,0,
Gene content,41,OpiAco-ne,HomogroupsneP,1.5,1.00E-03,1,70001,1,1,1,1,1,1,1,1,1,0.0930268,0,1,1,1,0,10.48179547,20.12974569,11.15625052,1,0,1,0,1,0,
Gene content,41,OpiAco-ne,HomogroupsneP,1.5,1.00E-03,2,70001,1,1,1,1,1,1,1,1,1,0.0926649,0,1,1,1,0,10.48179547,20.12974569,11.15625052,1,0,1,0,1,0,
Gene content,41,OpiAco-ne,HomogroupsneP,1.5,1.00E-03,3,70001,1,1,1,1,1,1,1,1,1,0.08799832,0,1,1,1,0,10.48179547,20.12974569,11.15625052,1,0,1,0,1,0,
Gene content,41,OpiAco-ne,HomogroupsneP,1.5,1.00E-03,4,70001,1,1,1,1,1,1,1,1,1,0.09445534,0,1,1,1,0,10.48179547,20.12974569,11.15625052,1,0,1,0,1,0,
Gene content,41,OpiAco-ne,OrthogroupsneAb,1.5,1.00E-03,1,70001,1,1,1,1,1,1,1,1,1,0.9897335,0,1,1,1,0,10.48179547,20.12974569,11.15625052,1,0,1,0,1,0,
Gene content,41,OpiAco-ne,OrthogroupsneAb,1.5,1.00E-03,2,70001,1,1,1,1,1,1,1,1,1,0.9869907,0,1,1,1,0,10.48179547,20.12974569,11.15625052,1,0,1,0,1,0,
Gene content,41,OpiAco-ne,OrthogroupsneAb,1.5,1.00E-03,3,70001,1,1,1,1,1,1,1,1,1,0.9878669,0,1,1,1,0,10.48179547,20.12974569,11.15625052,1,0,1,0,1,0,
Gene content,41,OpiAco-ne,OrthogroupsneAb,1.5,1.00E-03,4,70001,1,1,1,1,1,1,1,1,1,0.9878669,0,1,1,1,0,10.48179547,20.12974569,11.15625052,1,0,1,0,1,0,
Gene content,41,OpiAco-ne,OrthogroupsneP,1.5,1.00E-03,1,60001,1,1,1,1,1,1,1,1,1,0.9984223,0,1,1,1,0,10.32764479,19.97559501,11.00209984,1,0,1,0,1,0,
Gene content,41,OpiAco-ne,OrthogroupsneP,1.5,1.00E-03,2,60001,1,1,1,1,1,1,1,1,1,0.9988,0,1,1,1,0,10.32764479,19.97559501,11.00209984,1,0,1,0,1,0,
Gene content,41,OpiAco-ne,OrthogroupsneP,1.5,1.00E-03,3,60001,1,1,1,1,1,1,1,1,1,0.9986445,0,1,1,1,0,10.32764479,19.97559501,11.00209984,1,0,1,0,1,0,
Gene content,41,OpiAco-ne,OrthogroupsneP,1.5,1.00E-03,4,60001,1,1,1,1,1,1,1,1,1,0.9986445,0,1,1,1,0,10.32764479,19.97559501,11.00209984,1,0,1,0,1,0,
